word_id,word,word_length,possible_answer
9972,vison,5,1
9973,visto,5,1
9974,vitae,5,1
9975,vitas,5,1
9976,vitex,5,1
9977,vitro,5,1
9978,vitta,5,1
9979,vivas,5,1
9980,vivat,5,1
9981,vivda,5,1
9982,viver,5,1
9983,vives,5,1
9984,vizir,5,1
9985,vizor,5,1
9986,vleis,5,1
9987,vlies,5,1
9988,vlogs,5,1
9989,voars,5,1
9990,vocab,5,1
9991,voces,5,1
9992,voddy,5,1
9993,vodou,5,1
9994,vodun,5,1
9995,voema,5,1
9996,vogie,5,1
9997,voids,5,1
9998,voile,5,1
9999,voips,5,1
10000,volae,5,1
10001,volar,5,1
10002,voled,5,1
10003,voles,5,1
10004,volet,5,1
10005,volks,5,1
10006,volta,5,1
10007,volte,5,1
10008,volti,5,1
10009,volts,5,1
10010,volva,5,1
10011,volve,5,1
10012,vomer,5,1
10013,voted,5,1
10014,votes,5,1
10015,vouge,5,1
10016,voulu,5,1
10017,vowed,5,1
10018,vower,5,1
10019,voxel,5,1
10020,vozhd,5,1
10021,vraic,5,1
10022,vrils,5,1
10023,vroom,5,1
10024,vrous,5,1
10025,vrouw,5,1
10026,vrows,5,1
10027,vuggs,5,1
10028,vuggy,5,1
10029,vughs,5,1
10030,vughy,5,1
10031,vulgo,5,1
10032,vulns,5,1
10033,vulva,5,1
10034,vutty,5,1
10035,waacs,5,1
10036,wacke,5,1
10037,wacko,5,1
10038,wacks,5,1
10039,wadds,5,1
10040,waddy,5,1
10041,waded,5,1
10042,wader,5,1
10043,wades,5,1
10044,wadge,5,1
10045,wadis,5,1
10046,wadts,5,1
10047,waffs,5,1
10048,wafts,5,1
10049,waged,5,1
10050,wages,5,1
10051,wagga,5,1
10052,wagyu,5,1
10053,wahoo,5,1
10054,waide,5,1
10055,waifs,5,1
10056,waift,5,1
10057,wails,5,1
10058,wains,5,1
10059,wairs,5,1
10060,waite,5,1
10061,waits,5,1
10062,wakas,5,1
10063,waked,5,1
10064,waken,5,1
10065,waker,5,1
10066,wakes,5,1
10067,wakfs,5,1
10068,waldo,5,1
10069,walds,5,1
10070,waled,5,1
10071,waler,5,1
10072,wales,5,1
10073,walie,5,1
10074,walis,5,1
10075,walks,5,1
10076,walla,5,1
10077,walls,5,1
10078,wally,5,1
10079,walty,5,1
10080,wamed,5,1
10081,wames,5,1
10082,wamus,5,1
10083,wands,5,1
10084,waned,5,1
10085,wanes,5,1
10086,waney,5,1
10087,wangs,5,1
10088,wanks,5,1
10089,wanky,5,1
10090,wanle,5,1
10091,wanly,5,1
10092,wanna,5,1
10093,wants,5,1
10094,wanty,5,1
10095,wanze,5,1
10096,waqfs,5,1
10097,warbs,5,1
10098,warby,5,1
10099,wards,5,1
10100,wared,5,1
10101,wares,5,1
10102,warez,5,1
10103,warks,5,1
10104,warms,5,1
10105,warns,5,1
10106,warps,5,1
10107,warre,5,1
10108,warst,5,1
10109,warts,5,1
10110,wases,5,1
10111,washy,5,1
10112,wasms,5,1
10113,wasps,5,1
10114,waspy,5,1
10115,wasts,5,1
10116,watap,5,1
10117,watts,5,1
10118,wauff,5,1
10119,waugh,5,1
10120,wauks,5,1
10121,waulk,5,1
10122,wauls,5,1
10123,waurs,5,1
10124,waved,5,1
10125,waves,5,1
10126,wavey,5,1
10127,wawas,5,1
10128,wawes,5,1
10129,wawls,5,1
10130,waxed,5,1
10131,waxer,5,1
10132,waxes,5,1
10133,wayed,5,1
10134,wazir,5,1
10135,wazoo,5,1
10136,weald,5,1
10137,weals,5,1
10138,weamb,5,1
10139,weans,5,1
10140,wears,5,1
10141,webby,5,1
10142,weber,5,1
10143,wecht,5,1
10144,wedel,5,1
10145,wedgy,5,1
10146,weeds,5,1
10147,weeke,5,1
10148,weeks,5,1
10149,weels,5,1
10150,weems,5,1
10151,weens,5,1
10152,weeny,5,1
10153,weeps,5,1
10154,weepy,5,1
10155,weest,5,1
10156,weete,5,1
10157,weets,5,1
10158,wefte,5,1
10159,wefts,5,1
10160,weids,5,1
10161,weils,5,1
10162,weirs,5,1
10163,weise,5,1
10164,weize,5,1
10165,wekas,5,1
10166,welds,5,1
10167,welke,5,1
10168,welks,5,1
10169,welkt,5,1
10170,wells,5,1
10171,welly,5,1
10172,welts,5,1
10173,wembs,5,1
10174,wends,5,1
10175,wenge,5,1
10176,wenny,5,1
10177,wents,5,1
10178,weros,5,1
10179,wersh,5,1
10180,wests,5,1
10181,wetas,5,1
10182,wetly,5,1
10183,wexed,5,1
10184,wexes,5,1
10185,whamo,5,1
10186,whams,5,1
10187,whang,5,1
10188,whaps,5,1
10189,whare,5,1
10190,whata,5,1
10191,whats,5,1
10192,whaup,5,1
10193,whaur,5,1
10194,wheal,5,1
10195,whear,5,1
10196,wheen,5,1
10197,wheep,5,1
10198,wheft,5,1
10199,whelk,5,1
10200,whelm,5,1
10201,whens,5,1
10202,whets,5,1
10203,whews,5,1
10204,wheys,5,1
10205,whids,5,1
10206,whift,5,1
10207,whigs,5,1
10208,whilk,5,1
10209,whims,5,1
10210,whins,5,1
10211,whios,5,1
10212,whips,5,1
10213,whipt,5,1
10214,whirr,5,1
10215,whirs,5,1
10216,whish,5,1
10217,whiss,5,1
10218,whist,5,1
10219,whits,5,1
10220,whity,5,1
10221,whizz,5,1
10222,whomp,5,1
10223,whoof,5,1
10224,whoot,5,1
10225,whops,5,1
10226,whore,5,1
10227,whorl,5,1
10228,whort,5,1
10229,whoso,5,1
10230,whows,5,1
10231,whump,5,1
10232,whups,5,1
10233,whyda,5,1
10234,wicca,5,1
10235,wicks,5,1
10236,wicky,5,1
10237,widdy,5,1
10238,wides,5,1
10239,wiels,5,1
10240,wifed,5,1
10241,wifes,5,1
10242,wifey,5,1
10243,wifie,5,1
10244,wifty,5,1
10245,wigan,5,1
10246,wigga,5,1
10247,wiggy,5,1
10248,wikis,5,1
10249,wilco,5,1
10250,wilds,5,1
10251,wiled,5,1
10252,wiles,5,1
10253,wilga,5,1
10254,wilis,5,1
10255,wilja,5,1
10256,wills,5,1
10257,wilts,5,1
10258,wimps,5,1
10259,winds,5,1
10260,wined,5,1
10261,wines,5,1
10262,winey,5,1
10263,winge,5,1
10264,wings,5,1
10265,wingy,5,1
10266,winks,5,1
10267,winna,5,1
10268,winns,5,1
10269,winos,5,1
10270,winze,5,1
10271,wiped,5,1
10272,wiper,5,1
10273,wipes,5,1
10274,wired,5,1
10275,wirer,5,1
10276,wires,5,1
10277,wirra,5,1
10278,wised,5,1
10279,wises,5,1
10280,wisha,5,1
10281,wisht,5,1
10282,wisps,5,1
10283,wists,5,1
10284,witan,5,1
10285,wited,5,1
10286,wites,5,1
10287,withe,5,1
10288,withs,5,1
10289,withy,5,1
10290,wived,5,1
10291,wiver,5,1
10292,wives,5,1
10293,wizen,5,1
10294,wizes,5,1
10295,woads,5,1
10296,woald,5,1
10297,wocks,5,1
10298,wodge,5,1
10299,woful,5,1
10300,wojus,5,1
10301,woker,5,1
10302,wokka,5,1
10303,wolds,5,1
10304,wolfs,5,1
10305,wolly,5,1
10306,wolve,5,1
10307,wombs,5,1
10308,womby,5,1
10309,womyn,5,1
10310,wonga,5,1
10311,wongi,5,1
10312,wonks,5,1
10313,wonky,5,1
10314,wonts,5,1
10315,woods,5,1
10316,wooed,5,1
10317,woofs,5,1
10318,woofy,5,1
10319,woold,5,1
10320,wools,5,1
10321,woons,5,1
10322,woops,5,1
10323,woopy,5,1
10324,woose,5,1
10325,woosh,5,1
10326,wootz,5,1
10327,words,5,1
10328,works,5,1
10329,worms,5,1
10330,wormy,5,1
10331,worts,5,1
10332,wowed,5,1
10333,wowee,5,1
10334,woxen,5,1
10335,wrang,5,1
10336,wraps,5,1
10337,wrapt,5,1
10338,wrast,5,1
10339,wrate,5,1
10340,wrawl,5,1
10341,wrens,5,1
10342,wrick,5,1
10343,wried,5,1
10344,wrier,5,1
10345,wries,5,1
10346,writs,5,1
10347,wroke,5,1
10348,wroot,5,1
10349,wroth,5,1
10350,wryer,5,1
10351,wuddy,5,1
10352,wudus,5,1
10353,wulls,5,1
10354,wurst,5,1
10355,wuses,5,1
10356,wushu,5,1
10357,wussy,5,1
10358,wuxia,5,1
10359,wyled,5,1
10360,wyles,5,1
10361,wynds,5,1
10362,wynns,5,1
10363,wyted,5,1
10364,wytes,5,1
10365,xebec,5,1
10366,xenia,5,1
10367,xenic,5,1
10368,xenon,5,1
10369,xeric,5,1
10370,xerox,5,1
10371,xerus,5,1
10372,xoana,5,1
10373,xrays,5,1
10374,xylan,5,1
10375,xylem,5,1
10376,xylic,5,1
10377,xylol,5,1
10378,xylyl,5,1
10379,xysti,5,1
10380,xysts,5,1
10381,yaars,5,1
10382,yabas,5,1
10383,yabba,5,1
10384,yabby,5,1
10385,yacca,5,1
10386,yacka,5,1
10387,yacks,5,1
10388,yaffs,5,1
10389,yager,5,1
10390,yages,5,1
10391,yagis,5,1
10392,yahoo,5,1
10393,yaird,5,1
10394,yakka,5,1
10395,yakow,5,1
10396,yales,5,1
10397,yamen,5,1
10398,yampy,5,1
10399,yamun,5,1
10400,yangs,5,1
10401,yanks,5,1
10402,yapok,5,1
10403,yapon,5,1
10404,yapps,5,1
10405,yappy,5,1
10406,yarak,5,1
10407,yarco,5,1
10408,yards,5,1
10409,yarer,5,1
10410,yarfa,5,1
10411,yarks,5,1
10412,yarns,5,1
10413,yarrs,5,1
10414,yarta,5,1
10415,yarto,5,1
10416,yates,5,1
10417,yauds,5,1
10418,yauld,5,1
10419,yaups,5,1
10420,yawed,5,1
10421,yawey,5,1
10422,yawls,5,1
10423,yawns,5,1
10424,yawny,5,1
10425,yawps,5,1
10426,ybore,5,1
10427,yclad,5,1
10428,ycled,5,1
10429,ycond,5,1
10430,ydrad,5,1
10431,ydred,5,1
10432,yeads,5,1
10433,yeahs,5,1
10434,yealm,5,1
10435,yeans,5,1
10436,yeard,5,1
10437,years,5,1
10438,yecch,5,1
10439,yechs,5,1
10440,yechy,5,1
10441,yedes,5,1
10442,yeeds,5,1
10443,yeesh,5,1
10444,yeggs,5,1
10445,yelks,5,1
10446,yells,5,1
10447,yelms,5,1
10448,yelps,5,1
10449,yelts,5,1
10450,yenta,5,1
10451,yente,5,1
10452,yerba,5,1
10453,yerds,5,1
10454,yerks,5,1
10455,yeses,5,1
10456,yesks,5,1
10457,yests,5,1
10458,yesty,5,1
10459,yetis,5,1
10460,yetts,5,1
10461,yeuks,5,1
10462,yeuky,5,1
10463,yeven,5,1
10464,yeves,5,1
10465,yewen,5,1
10466,yexed,5,1
10467,yexes,5,1
10468,yfere,5,1
10469,yiked,5,1
10470,yikes,5,1
10471,yills,5,1
10472,yince,5,1
10473,yipes,5,1
10474,yippy,5,1
10475,yirds,5,1
10476,yirks,5,1
10477,yirrs,5,1
10478,yirth,5,1
10479,yites,5,1
10480,yitie,5,1
10481,ylems,5,1
10482,ylike,5,1
10483,ylkes,5,1
10484,ymolt,5,1
10485,ympes,5,1
10486,yobbo,5,1
10487,yobby,5,1
10488,yocks,5,1
10489,yodel,5,1
10490,yodhs,5,1
10491,yodle,5,1
10492,yogas,5,1
10493,yogee,5,1
10494,yoghs,5,1
10495,yogic,5,1
10496,yogin,5,1
10497,yogis,5,1
10498,yoick,5,1
10499,yojan,5,1
10500,yoked,5,1
10501,yokel,5,1
10502,yoker,5,1
10503,yokes,5,1
10504,yokul,5,1
10505,yolks,5,1
10506,yolky,5,1
10507,yomim,5,1
10508,yomps,5,1
10509,yonic,5,1
10510,yonis,5,1
10511,yonks,5,1
10512,yoofs,5,1
10513,yoops,5,1
10514,yores,5,1
10515,yorks,5,1
10516,yorps,5,1
10517,youks,5,1
10518,yourn,5,1
10519,yours,5,1
10520,yourt,5,1
10521,youse,5,1
10522,yowed,5,1
10523,yowes,5,1
10524,yowie,5,1
10525,yowls,5,1
10526,yowza,5,1
10527,yrapt,5,1
10528,yrent,5,1
10529,yrivd,5,1
10530,yrneh,5,1
10531,ysame,5,1
10532,ytost,5,1
10533,yuans,5,1
10534,yucas,5,1
10535,yucca,5,1
10536,yucch,5,1
10537,yucko,5,1
10538,yucks,5,1
10539,yucky,5,1
10540,yufts,5,1
10541,yugas,5,1
10542,yuked,5,1
10543,yukes,5,1
10544,yukky,5,1
10545,yukos,5,1
10546,yulan,5,1
10547,yules,5,1
10548,yummo,5,1
10549,yummy,5,1
10550,yumps,5,1
10551,yupon,5,1
10552,yuppy,5,1
10553,yurta,5,1
10554,yurts,5,1
10555,yuzus,5,1
10556,zabra,5,1
10557,zacks,5,1
10558,zaida,5,1
10559,zaidy,5,1
10560,zaire,5,1
10561,zakat,5,1
10562,zaman,5,1
10563,zambo,5,1
10564,zamia,5,1
10565,zanja,5,1
10566,zante,5,1
10567,zanza,5,1
10568,zanze,5,1
10569,zappy,5,1
10570,zarfs,5,1
10571,zaris,5,1
10572,zatis,5,1
10573,zaxes,5,1
10574,zayin,5,1
10575,zazen,5,1
10576,zeals,5,1
10577,zebec,5,1
10578,zebub,5,1
10579,zebus,5,1
10580,zedas,5,1
10581,zeins,5,1
10582,zendo,5,1
10583,zerda,5,1
10584,zerks,5,1
10585,zeros,5,1
10586,zests,5,1
10587,zetas,5,1
10588,zexes,5,1
10589,zezes,5,1
10590,zhomo,5,1
10591,zibet,5,1
10592,ziffs,5,1
10593,zigan,5,1
10594,zilas,5,1
10595,zilch,5,1
10596,zilla,5,1
10597,zills,5,1
10598,zimbi,5,1
10599,zimbs,5,1
10600,zinco,5,1
10601,zincs,5,1
10602,zincy,5,1
10603,zineb,5,1
10604,zines,5,1
10605,zings,5,1
10606,zingy,5,1
10607,zinke,5,1
10608,zinky,5,1
10609,zippo,5,1
10610,zippy,5,1
10611,ziram,5,1
10612,zitis,5,1
10613,zizel,5,1
10614,zizit,5,1
10615,zlote,5,1
10616,zloty,5,1
10617,zoaea,5,1
10618,zobos,5,1
10619,zobus,5,1
10620,zocco,5,1
10621,zoeae,5,1
10622,zoeal,5,1
10623,zoeas,5,1
10624,zoism,5,1
10625,zoist,5,1
10626,zombi,5,1
10627,zonae,5,1
10628,zonda,5,1
10629,zoned,5,1
10630,zoner,5,1
10631,zones,5,1
10632,zonks,5,1
10633,zooea,5,1
10634,zooey,5,1
10635,zooid,5,1
10636,zooks,5,1
10637,zooms,5,1
10638,zoons,5,1
10639,zooty,5,1
10640,zoppa,5,1
10641,zoppo,5,1
10642,zoril,5,1
10643,zoris,5,1
10644,zorro,5,1
10645,zouks,5,1
10646,zowee,5,1
10647,zowie,5,1
10648,zulus,5,1
10649,zupan,5,1
10650,zupas,5,1
10651,zuppa,5,1
10652,zurfs,5,1
10653,zuzim,5,1
10654,zygal,5,1
10655,zygon,5,1
10656,zymes,5,1
10657,zymic,5,1
10658,aback,5,0
10659,abase,5,0
10660,abate,5,0
10661,abbey,5,0
10662,abbot,5,0
10663,abhor,5,0
10664,abide,5,0
10665,abled,5,0
10666,abode,5,0
10667,abort,5,0
10668,about,5,0
10669,above,5,0
10670,abuse,5,0
10671,abyss,5,0
10672,acorn,5,0
10673,acrid,5,0
10674,actor,5,0
10675,acute,5,0
10676,adage,5,0
10677,adapt,5,0
10678,adept,5,0
10679,admin,5,0
10680,admit,5,0
10681,adobe,5,0
10682,adopt,5,0
10683,adore,5,0
10684,adorn,5,0
10685,adult,5,0
10686,affix,5,0
10687,afire,5,0
10688,afoot,5,0
10689,afoul,5,0
10690,after,5,0
10691,again,5,0
10692,agape,5,0
10693,agate,5,0
10694,agent,5,0
10695,agile,5,0
10696,aging,5,0
10697,aglow,5,0
10698,agony,5,0
10699,agora,5,0
10700,agree,5,0
10701,ahead,5,0
10702,aider,5,0
10703,aisle,5,0
10704,alarm,5,0
10705,album,5,0
10706,alert,5,0
10707,algae,5,0
10708,alibi,5,0
10709,alien,5,0
10710,align,5,0
10711,alike,5,0
10712,alive,5,0
10713,allay,5,0
10714,alley,5,0
10715,allot,5,0
10716,allow,5,0
10717,alloy,5,0
10718,aloft,5,0
10719,alone,5,0
10720,along,5,0
10721,aloof,5,0
10722,aloud,5,0
10723,alpha,5,0
10724,altar,5,0
10725,alter,5,0
10726,amass,5,0
10727,amaze,5,0
10728,amber,5,0
10729,amble,5,0
10730,amend,5,0
10731,amiss,5,0
10732,amity,5,0
10733,among,5,0
10734,ample,5,0
10735,amply,5,0
10736,amuse,5,0
10737,angel,5,0
10738,anger,5,0
10739,angle,5,0
10740,angry,5,0
10741,angst,5,0
10742,anime,5,0
10743,ankle,5,0
10744,annex,5,0
10745,annoy,5,0
10746,annul,5,0
10747,anode,5,0
10748,antic,5,0
10749,anvil,5,0
10750,aorta,5,0
10751,apart,5,0
10752,aphid,5,0
10753,aping,5,0
10754,apnea,5,0
10755,apple,5,0
10756,apply,5,0
10757,apron,5,0
10758,aptly,5,0
10759,arbor,5,0
10760,ardor,5,0
10761,arena,5,0
10762,argue,5,0
10763,arise,5,0
10764,armor,5,0
10765,aroma,5,0
10766,arose,5,0
10767,array,5,0
10768,arrow,5,0
10769,arson,5,0
10770,artsy,5,0
10771,ascot,5,0
10772,ashen,5,0
10773,aside,5,0
10774,askew,5,0
10775,assay,5,0
10776,asset,5,0
10777,atoll,5,0
10778,atone,5,0
10779,attic,5,0
10780,audio,5,0
10781,audit,5,0
10782,augur,5,0
10783,aunty,5,0
10784,avail,5,0
10785,avert,5,0
10786,avian,5,0
10787,avoid,5,0
10788,await,5,0
10789,awake,5,0
10790,award,5,0
10791,aware,5,0
10792,awash,5,0
10793,awful,5,0
10794,awoke,5,0
10795,axial,5,0
10796,axiom,5,0
10797,axion,5,0
10798,azure,5,0
10799,bacon,5,0
10800,badge,5,0
10801,badly,5,0
10802,bagel,5,0
10803,baggy,5,0
10804,baker,5,0
10805,baler,5,0
10806,balmy,5,0
10807,banal,5,0
10808,banjo,5,0
10809,barge,5,0
10810,baron,5,0
10811,basal,5,0
10812,basic,5,0
10813,basil,5,0
10814,basin,5,0
10815,basis,5,0
10816,baste,5,0
10817,batch,5,0
10818,bathe,5,0
10819,baton,5,0
10820,batty,5,0
10821,bawdy,5,0
10822,bayou,5,0
10823,beach,5,0
10824,beady,5,0
10825,beard,5,0
10826,beast,5,0
10827,beech,5,0
10828,beefy,5,0
10829,befit,5,0
10830,began,5,0
10831,begat,5,0
10832,beget,5,0
10833,begin,5,0
10834,begun,5,0
10835,being,5,0
10836,belch,5,0
10837,belie,5,0
10838,belle,5,0
10839,belly,5,0
10840,below,5,0
10841,bench,5,0
10842,beret,5,0
10843,berry,5,0
10844,berth,5,0
10845,beset,5,0
10846,betel,5,0
10847,bevel,5,0
10848,bezel,5,0
10849,bible,5,0
10850,bicep,5,0
10851,biddy,5,0
10852,bigot,5,0
10853,bilge,5,0
10854,billy,5,0
10855,binge,5,0
10856,bingo,5,0
10857,biome,5,0
10858,birch,5,0
10859,birth,5,0
10860,bison,5,0
10861,bitty,5,0
10862,black,5,0
10863,blade,5,0
10864,blame,5,0
10865,bland,5,0
10866,blank,5,0
10867,blare,5,0
10868,blast,5,0
10869,blaze,5,0
10870,bleak,5,0
10871,bleat,5,0
10872,bleed,5,0
10873,bleep,5,0
10874,blend,5,0
10875,bless,5,0
10876,blimp,5,0
10877,blind,5,0
10878,blink,5,0
10879,bliss,5,0
10880,blitz,5,0
10881,bloat,5,0
10882,block,5,0
10883,bloke,5,0
10884,blond,5,0
10885,blood,5,0
10886,bloom,5,0
10887,blown,5,0
10888,bluer,5,0
10889,bluff,5,0
10890,blunt,5,0
10891,blurb,5,0
10892,blurt,5,0
10893,blush,5,0
10894,board,5,0
10895,boast,5,0
10896,bobby,5,0
10897,boney,5,0
10898,bongo,5,0
10899,bonus,5,0
10900,booby,5,0
10901,boost,5,0
10902,booth,5,0
10903,booty,5,0
10904,booze,5,0
10905,boozy,5,0
10906,borax,5,0
10907,borne,5,0
10908,bosom,5,0
10909,bossy,5,0
10910,botch,5,0
10911,bough,5,0
10912,boule,5,0
10913,bound,5,0
10914,bowel,5,0
10915,boxer,5,0
10916,brace,5,0
10917,braid,5,0
10918,brain,5,0
10919,brake,5,0
10920,brand,5,0
10921,brash,5,0
10922,brass,5,0
10923,brave,5,0
10924,bravo,5,0
10925,brawl,5,0
10926,brawn,5,0
10927,bread,5,0
10928,break,5,0
10929,breed,5,0
10930,briar,5,0
10931,bribe,5,0
10932,brick,5,0
10933,bride,5,0
10934,brief,5,0
10935,brine,5,0
10936,bring,5,0
10937,brink,5,0
10938,briny,5,0
10939,brisk,5,0
10940,broad,5,0
10941,broil,5,0
10942,broke,5,0
10943,brood,5,0
10944,brook,5,0
10945,broom,5,0
10946,broth,5,0
10947,brown,5,0
10948,brunt,5,0
10949,brush,5,0
10950,brute,5,0
10951,buddy,5,0
10952,budge,5,0
10953,buggy,5,0
10954,bugle,5,0
10955,build,5,0
10956,built,5,0
10957,bulge,5,0
10958,bulky,5,0
10959,bully,5,0
10960,bunch,5,0
10961,bunny,5,0
10962,burly,5,0
10963,burnt,5,0
10964,burst,5,0
10965,bused,5,0
10966,bushy,5,0
10967,butch,5,0
10968,butte,5,0
10969,buxom,5,0
10970,buyer,5,0
10971,bylaw,5,0
10972,cabal,5,0
10973,cabby,5,0
10974,cabin,5,0
10975,cable,5,0
10976,cacao,5,0
10977,cache,5,0
10978,cacti,5,0
10979,caddy,5,0
10980,cadet,5,0
10981,cagey,5,0
10982,cairn,5,0
10983,camel,5,0
10984,cameo,5,0
10985,canal,5,0
10986,candy,5,0
10987,canny,5,0
10988,canoe,5,0
10989,canon,5,0
10990,caper,5,0
10991,caput,5,0
10992,carat,5,0
10993,cargo,5,0
10994,carol,5,0
10995,carry,5,0
10996,carve,5,0
10997,caste,5,0
10998,catch,5,0
10999,cater,5,0
11000,catty,5,0
11001,caulk,5,0
11002,cause,5,0
11003,cavil,5,0
11004,cease,5,0
11005,cedar,5,0
11006,cello,5,0
11007,chafe,5,0
11008,chaff,5,0
11009,chain,5,0
11010,chair,5,0
11011,chalk,5,0
11012,champ,5,0
11013,chant,5,0
11014,chaos,5,0
11015,chard,5,0
11016,charm,5,0
11017,chart,5,0
11018,chase,5,0
11019,chasm,5,0
11020,cheap,5,0
11021,cheat,5,0
11022,check,5,0
11023,cheek,5,0
11024,cheer,5,0
11025,chess,5,0
11026,chest,5,0
11027,chick,5,0
11028,chide,5,0
11029,chief,5,0
11030,child,5,0
11031,chili,5,0
11032,chill,5,0
11033,chime,5,0
11034,china,5,0
11035,chirp,5,0
11036,chock,5,0
11037,choir,5,0
11038,choke,5,0
11039,chord,5,0
11040,chore,5,0
11041,chose,5,0
11042,chuck,5,0
11043,chump,5,0
11044,chunk,5,0
11045,churn,5,0
11046,chute,5,0
11047,cider,5,0
11048,cigar,5,0
11049,cinch,5,0
11050,circa,5,0
11051,civic,5,0
11052,civil,5,0
11053,clack,5,0
11054,claim,5,0
11055,clamp,5,0
11056,clang,5,0
11057,clank,5,0
11058,clash,5,0
11059,clasp,5,0
11060,class,5,0
11061,clean,5,0
11062,clear,5,0
11063,cleat,5,0
11064,cleft,5,0
11065,clerk,5,0
11066,click,5,0
11067,cliff,5,0
11068,climb,5,0
11069,cling,5,0
11070,clink,5,0
11071,cloak,5,0
11072,clock,5,0
11073,clone,5,0
11074,close,5,0
11075,cloth,5,0
11076,cloud,5,0
11077,clout,5,0
11078,clove,5,0
11079,clown,5,0
11080,cluck,5,0
11081,clued,5,0
11082,clump,5,0
11083,clung,5,0
11084,coach,5,0
11085,coast,5,0
11086,cobra,5,0
11087,cocoa,5,0
11088,colon,5,0
11089,color,5,0
11090,comet,5,0
11091,comfy,5,0
11092,comic,5,0
11093,comma,5,0
11094,conch,5,0
11095,condo,5,0
11096,conic,5,0
11097,copse,5,0
11098,coral,5,0
11099,corer,5,0
11100,corny,5,0
11101,couch,5,0
11102,cough,5,0
11103,could,5,0
11104,count,5,0
11105,coupe,5,0
11106,court,5,0
11107,coven,5,0
11108,cover,5,0
11109,covet,5,0
11110,covey,5,0
11111,cower,5,0
11112,coyly,5,0
11113,crack,5,0
11114,craft,5,0
11115,cramp,5,0
11116,crane,5,0
11117,crank,5,0
11118,crash,5,0
11119,crass,5,0
11120,crate,5,0
11121,crave,5,0
11122,crawl,5,0
11123,craze,5,0
11124,crazy,5,0
11125,creak,5,0
11126,cream,5,0
11127,credo,5,0
11128,creed,5,0
11129,creek,5,0
11130,creep,5,0
11131,creme,5,0
11132,crepe,5,0
11133,crept,5,0
11134,cress,5,0
11135,crest,5,0
11136,crick,5,0
11137,cried,5,0
11138,crier,5,0
11139,crime,5,0
11140,crimp,5,0
11141,crisp,5,0
11142,croak,5,0
11143,crock,5,0
11144,crone,5,0
11145,crony,5,0
11146,crook,5,0
11147,cross,5,0
11148,croup,5,0
11149,crowd,5,0
11150,crown,5,0
11151,crude,5,0
11152,cruel,5,0
11153,crumb,5,0
11154,crump,5,0
11155,crush,5,0
11156,crust,5,0
11157,crypt,5,0
11158,cubic,5,0
11159,cumin,5,0
11160,curio,5,0
11161,curly,5,0
11162,curry,5,0
11163,curse,5,0
11164,curve,5,0
11165,curvy,5,0
11166,cutie,5,0
11167,cyber,5,0
11168,cycle,5,0
11169,cynic,5,0
11170,daddy,5,0
11171,daily,5,0
11172,dairy,5,0
11173,daisy,5,0
11174,dally,5,0
11175,dance,5,0
11176,dandy,5,0
11177,datum,5,0
11178,daunt,5,0
11179,dealt,5,0
11180,death,5,0
11181,debar,5,0
11182,debit,5,0
11183,debug,5,0
11184,debut,5,0
11185,decal,5,0
11186,decay,5,0
11187,decor,5,0
11188,decoy,5,0
11189,decry,5,0
11190,defer,5,0
11191,deign,5,0
11192,deity,5,0
11193,delay,5,0
11194,delta,5,0
11195,delve,5,0
11196,demon,5,0
11197,demur,5,0
11198,denim,5,0
11199,dense,5,0
11200,depot,5,0
11201,depth,5,0
11202,derby,5,0
11203,deter,5,0
11204,detox,5,0
11205,deuce,5,0
11206,devil,5,0
11207,diary,5,0
11208,dicey,5,0
11209,digit,5,0
11210,dilly,5,0
11211,dimly,5,0
11212,diner,5,0
11213,dingo,5,0
11214,dingy,5,0
11215,diode,5,0
11216,dirge,5,0
11217,dirty,5,0
11218,disco,5,0
11219,ditch,5,0
11220,ditto,5,0
11221,ditty,5,0
11222,diver,5,0
11223,dizzy,5,0
11224,dodge,5,0
11225,dodgy,5,0
11226,dogma,5,0
11227,doing,5,0
11228,dolly,5,0
11229,donor,5,0
11230,donut,5,0
11231,dopey,5,0
11232,doubt,5,0
11233,dough,5,0
11234,dowdy,5,0
11235,dowel,5,0
11236,downy,5,0
11237,dowry,5,0
11238,dozen,5,0
11239,draft,5,0
11240,drain,5,0
11241,drake,5,0
11242,drama,5,0
11243,drank,5,0
11244,drape,5,0
11245,drawl,5,0
11246,drawn,5,0
11247,dread,5,0
11248,dream,5,0
11249,dress,5,0
11250,dried,5,0
11251,drier,5,0
11252,drift,5,0
11253,drill,5,0
11254,drink,5,0
11255,drive,5,0
11256,droit,5,0
11257,droll,5,0
11258,drone,5,0
11259,drool,5,0
11260,droop,5,0
11261,dross,5,0
11262,drove,5,0
11263,drown,5,0
11264,druid,5,0
11265,drunk,5,0
11266,dryer,5,0
11267,dryly,5,0
11268,duchy,5,0
11269,dully,5,0
11270,dummy,5,0
11271,dumpy,5,0
11272,dunce,5,0
11273,dusky,5,0
11274,dusty,5,0
11275,dutch,5,0
11276,duvet,5,0
11277,dwarf,5,0
11278,dwell,5,0
11279,dwelt,5,0
11280,dying,5,0
11281,eager,5,0
11282,eagle,5,0
11283,early,5,0
11284,earth,5,0
11285,easel,5,0
11286,eaten,5,0
11287,eater,5,0
11288,ebony,5,0
11289,eclat,5,0
11290,edict,5,0
11291,edify,5,0
11292,eerie,5,0
11293,egret,5,0
11294,eight,5,0
11295,eject,5,0
